역코드(내부),역코드(외부),출구번호,건물명
2818,817,6,성남 방면
2818,817,6,가락 한신아파트
2818,817,6,정부기관 중앙전파관리소
2818,817,6,평화초등학교
2818,817,7,올림픽훼밀리아파트
2818,817,8,송파청소년수련관
2818,817,8,가원초등학교
2818,817,8,문정동우체국
2818,817,8,문정2동주민센터
2819,818,1,문정 1동
2819,818,1,로데오거리
2819,818,1,한신아파트
2819,818,2,문정중학교
2819,818,2,문정초등학교
2819,818,2,문덕초등학교
2819,818,2,문정고등학교
2819,818,2,건영아파트
2819,818,3,서울동부지방검찰청
2819,818,3,국가형사사법기록관
2819,818,3,서울동부보호관찰소
2819,818,3,서울동부지방법원
2819,818,3,한국소비자원 서울지원
2819,818,3,대한법률구조공단 서울동부지부
2819,818,3,서울동부구치소
2819,818,4,문정2동
2819,818,4,가락동 농수산물 종합 도매시장 방면
2820,819,1,한국육영학교
2820,819,1,송파파인타운 2단지
2820,819,1,임마누엘복지센타
2820,819,1,문현초등학교
2820,819,1,문현중학교
2820,819,1,문현고등학교
2820,819,1,건영아파트
2820,819,1,송파파인타운 4단지
2820,819,1,송파파인타운 3단지
2820,819,1,구립송파노인요양센터
2820,819,1,송파파인타운 1단지
2820,819,2,송파파인타운 11단지
2820,819,2,송파 파인타운 6단지
2820,819,2,송파 파인타운 7단지
2820,819,2,송파 파인타운 8단지
2820,819,2,송파산모건강증진센터
2820,819,2,아이코리아
2820,819,2,송파파인타운 10단지
2820,819,2,송파파인타운 9단지
2820,819,2,송파 파인타운 5단지
2820,819,3,서울동남권 물류단지
2820,819,3,복정사거리 방면
2820,819,3,성남 방면
2820,819,3,장지교
2820,819,4,"파크하비오(아파트, 오피스텔)"
2820,819,4,"가든파이브(NC백화점, 현대시티몰, 이마트)"
2820,819,4,굿윌스토어 가든파이브점
2820,819,4,서울지방경찰청제3기동단
2821,820,1,잠실방면
2821,820,1,장지동방면
2821,820,2,성남시육아종합지원센터
2821,820,2,수정구 복정동주민센터
2821,820,2,복정역 환승주차장
2821,820,2,서울국제학교
2821,820,2,수정중앙노인종합복지관
2821,820,2,복정고등학교
2821,820,2,선한목자교회
2821,820,2,동서울대학교
2821,820,2,복정동
2821,820,2,문정지구대 장지치안센터
2821,820,3,양재방면
2821,820,3,삼일자동차전문학원
2821,820,3,강남자동차매매단지
2821,820,3,세곡동 방면
2821,820,3,성모자애복지관
2821,820,3,송파구 자연순환공원
2821,820,4,가락시장 방면(인도 없음)
2822,822,1,산성파출소
2822,822,1,한국폴리텍대학성남캠퍼스
2822,822,1,창성중학교
2822,822,1,남한산성방면
2822,822,1,산성역환승주차장(별도 연결통로 있음)
2822,822,2,성남북초등학교
2822,822,2,성남시수정도서관
2822,822,2,산성동복지회관
2822,822,2,수정노인종합복지관
2822,822,2,산성동
2822,822,2,수정구 산성동 주민센터
2822,822,3,수정구청방면
2822,822,3,성남시 수정구청
2822,822,3,포레스티아(2020.7월 입주예정)
2822,822,3,신흥2동
2823,823,1,은행주공아파트
2823,823,1,남한산성도립공원방면
2823,823,1,두산위브아파트
2823,823,1,은행시장
2823,823,1,상원초등학교
2823,823,1,소망재활원
2823,823,1,중부초등학교
2823,823,1,은행2동
2823,823,1,성남중앙병원
2823,823,2,성남동초등학교
2823,823,2,삼익아파트
2823,823,2,금광시장
2823,823,2,현대아파트
2823,823,2,금광2동
2823,823,2,신구대학교방면
2823,823,3,단대동
2823,823,3,성남서중학교
2823,823,3,대한법률구조공단
2823,823,3,단대동주민센터
2823,823,4,단대동우체국
2823,823,4,성남시 민방위안전체험센터
2823,823,4,을지대학교방면
2823,823,4,양지동주민센터
2823,823,4,단대초등학교
2823,823,4,수원지방법원 성남지원 등기과
2823,823,4,수원지방법원 성남지원
2823,823,4,단대공원
2823,823,4,단대 119안전센터
2824,824,1,신구대 민속박물관
2824,824,1,단대한의원
2824,824,1,신구대학
2824,824,1,금광2동
2824,824,1,금광2동주민센터
2824,824,1,성남동초등학교
2824,824,1,금광동우체국
2824,824,2,산업제3단지 방향
2824,824,2,금광1동
2824,824,2,바른마디정형외과
2824,824,2,단대쇼핑
2824,824,2,금광지구대
2824,824,2,산업제2단지 방향
2824,824,2,금광1동 주민센터
2824,824,2,단남초등학교
2824,824,3,중앙동주민센터
2824,824,3,성남제일교회
2824,824,4,경기도립성남도서관
2824,824,4,성남우체국
2824,824,4,세이브존
2824,824,4,한신아파트
2824,824,5,수정구 청소년수련관
2824,824,5,신흥2동
2824,824,5,희망대공원
2824,824,6,성남서중학교
2824,824,6,미도맨션
2824,824,6,성남시수정도서관
2824,824,6,성남세무서
2824,824,7,KT(성남지사)
2824,824,7,단대동
2825,825,1,중앙동
2825,825,2,성호시장
2825,825,2,성남제일초등학교
2825,825,3,신흥3동
2825,825,3,신흥동
2825,825,3,신흥지구대
2825,825,4,성남우체국
2825,825,4,국민건강보험공단 성남북부지사
2825,825,4,수정구 신흥3동 주민센터
2826,826,1,동광중학교
2826,826,1,동광고등학교
2826,826,1,성일고등학교
2826,826,1,성남여자고등학교
2826,826,1,중앙초등학교
2826,826,1,성호시장
2826,826,1,성일중학교
2826,826,1,성일정보고등학교
2826,826,2,성호지구대
2826,826,2,성남종합운동장
2826,826,3,수진1동
2826,826,3,수진1동치안센터
2826,826,3,수진1동주민센터
2826,826,4,신흥1동
2826,826,4,성남 문화의집
2827,827,10,태평역방면
2827,827,10,수진2동 주민센터
2827,827,10,KT모란지사
2827,827,11,풍생중.고등학교
2827,827,11,성남소방서
2827,827,11,수진동우체국
2827,827,11,성남수정초등학교
2827,827,12,중앙로
2827,827,2,성남종합운동장
2827,827,2,모란음식문화거리
2827,827,3,성남시 중원구청
2827,827,4,성남동
2827,827,5,성남시청방면
2827,827,5,모란민속장
2827,827,7,성남I.C방면
2827,827,8,탄천 방면
2827,827,9,성수초등학교
2828,821,1,복정동
2828,821,2,복정동
2828,821,3,위례신도시
2828,821,4,창곡교차로
2828,821,4,성남소방서위례119안전센터
2828,821,5,복정고등학교
3110,I110,1,계양중학교
3110,I110,1,계양1동 주민센터
3110,I110,1,계양1동 보건소
3110,I110,1,"장기치안센터, 장기119안전센터"
3110,I110,1,계양초등학교
3110,I110,1,계양1동 우체국
3111,I111,1,계양중학교
3111,I111,1,군부대
3111,I111,1,귤현차량기지
3113,I113,1,임학중학교
3113,I113,1,병방초등학교
3113,I113,1,계양농협
3113,I113,2,계산공고
3113,I113,2,계양경찰서
3113,I113,2,계양고교
3113,I113,2,북부노동지방사무소
3113,I113,3,국민은행
3113,I113,3,계양2동사무소
3113,I113,3,임학파출소
3113,I113,4,청소년수련관
3113,I113,4,새마을금고
3114,I114,1,안남초등학교
3114,I114,1,안남중학교
3114,I114,1,계양구청
3114,I114,2,계산3동사무소
3114,I114,3,한미은행
3114,I114,3,계산1동사무소
3114,I114,4,계산우체국
3114,I114,4,농협
3114,I114,4,경인여대
3114,I114,4,계산2동파출소
3114,I114,5,계산2동사무소
3114,I114,6,계양청년회의소
3114,I114,6,계산고
3115,I115,1,계산1동사무소
3115,I115,1,계산1동파출소
3115,I115,1,부평초등학교
3115,I115,2,계양경찰서
3115,I115,2,계양등기소
3115,I115,2,계양보건소
3115,I115,3,계양구의회
3115,I115,3,계산3동사무소
3115,I115,5,경인교대
3115,I115,6,북인천중학교
3115,I115,6,담배인삼공사
3116,I116,1,작전2동사무소
3116,I116,1,계양구의회
3116,I116,2,작전2동사무소
3116,I116,3,의료보험관리공단
3116,I116,4,북인천세무서
3116,I116,5,작전파출소
3116,I116,5,부평전화국계산분국
3116,I116,5,효성초등학교
3116,I116,7,북인천전산직업학교
3117,I117,1,부평정수사업소
3117,I117,1,북부소방서
3117,I117,1,북부소방서
3117,I117,1,갈산1동사무소
3117,I117,3,대우자동차
3118,I118,1,갈산중학교
3118,I118,1,부평세관
3118,I118,1,갈산초등학교
3118,I118,1,부평공고
3118,I118,1,갈월초등학교
3118,I118,2,부평구청
3118,I118,2,북구도서관
3118,I118,2,개흥초등학교
3118,I118,3,부평경찰서
3118,I118,3,북인천등기소
3118,I118,3,마장초등학교
3119,I119,1,부평우체국
3119,I119,1,부평동초등학교
3119,I119,1,부평중학교
3119,I119,1,부평고
3119,I119,1,북인천정보산업고
3119,I119,2,부평시장
3119,I119,2,자산관리공사
3119,I119,3,북부교육청
3119,I119,3,부평서초등학교
3119,I119,4,부원초등학교
3119,I119,4,부평여고
3120,I120,1,경찰종합학교
3120,I120,1,예림학교
3120,I120,2,부평남초등하교
3120,I120,2,부일여중
3120,I120,3,역전파출소
3120,I120,6,북인천우체국
3120,I120,6,소방파출소
3120,I120,7,부평구보건소
3121,I121,1,부일여중학교
3121,I121,1,예림학교
3121,I121,1,경찰종합학교
3121,I121,1,부평6동사무소
3121,I121,2,성동학교
3121,I121,3,부평2동파출소
3121,I121,3,부평2동사무소
3121,I121,4,부평남초등학교
3122,I122,1,장묘관리사업소
3122,I122,2,인천보훈회관
3122,I122,3,십정2동사무소
3122,I122,3,동암초등학교
3122,I122,3,동암파출소
3122,I122,4,제일정보고등학교
3122,I122,4,혜광학교
3123,I123,1,인천지하철공사
3123,I123,1,신명여자고등학교
3123,I123,1,간석여자중학교
3123,I123,2,간석동우체국
3123,I123,3,대한교원공제회관
3123,I123,6,간석소방파출소
3123,I123,9,동암중학교
3124,I124,1,간석1동사무소
3124,I124,4,구월중학교
3124,I124,4,인천광역시청
3124,I124,4,인천광역시의회
3124,I124,4,석천초등학교
3124,I124,5,인천광역시교육청
3124,I124,5,중앙도서관
3125,I125,1,cgv
3125,I125,10,경인지방노동청
3125,I125,10,경인지방환경관리청
3125,I125,2,국민건강보험관리공단
3125,I125,3,구월여자중학교
3125,I125,5,인천지방경찰청
3125,I125,5,기술신용보증기금
3125,I125,6,롯데백화점
3125,I125,7,종합문화예술회관
3125,I125,9,구월우체국
3126,I126,2,신세계백화점
3126,I126,2,국민연금인천회관
3126,I126,2,남인천세무서
3126,I126,2,남동경찰서
3126,I126,3,인천버스터미널
3126,I126,3,농산물도매시장
3126,I126,5,어린이교통공원
3126,I126,5,승학초등학교
3126,I126,5,인명여고
3126,I126,6,관교중학교
3126,I126,6,관교동사무소
3126,I126,6,관교초등학교
3126,I126,6,남인천여자중학교
3127,I127,2,문학경기장
3128,I128,2,선학초등학교
3128,I128,2,선학동사무소
3128,I128,2,선학파출소
3128,I128,2,선학중학교
3128,I128,4,국립농산물검사지소
3129,I129,1,선학중학교
3129,I129,2,산업인력관리공단
3129,I129,3,적십자병원
3129,I129,3,인천연일학교
3129,I129,4,연수초등학교
3129,I129,4,인천여고
3129,I129,4,연수3동사무소
3130,I130,1,인천직업훈련원
3130,I130,1,산업인력관리공단
3130,I130,1,상공회의소
3130,I130,3,연수경찰서
3130,I130,3,연화초등학교
3130,I130,3,연수전화국
3130,I130,3,연수고등학교
3130,I130,4,연수중학교
3130,I130,4,중앙초등학교
3130,I130,4,연수종합사회복지관
3131,I131,1,이마트
3131,I131,4,동막초등학교
3131,I131,4,인천여자중학교
3131,I131,4,청량중학교
3131,I131,4,동춘1동사무소
3131,I131,6,연수구청
3131,I131,6,연성초등학교
3131,I131,6,연수경찰서
3131,I131,6,동춘3동사무소
3131,I131,6,연성중학교
3132,I132,3,인천시립롤러경기장
3132,I132,3,대건고등학교
3132,I132,3,연수구민방위교육장
3132,I132,3,승기수질환경사업소
3132,I132,4,동춘2동사무소
3132,I132,4,인천여자공고
3132,I132,4,서면초등학교
3132,I132,4,동춘초등학교
4126,926,1,서울논현초등학교
4126,926,1,신논현역 방면
4126,926,1,무궁화공원
4126,926,2,학동역 방면
4126,926,2,개나리공원
4126,926,2,논현1동주민센터
4126,926,3,논현종합시장
4126,926,3,학동역 방면
4126,926,4,선정릉역 방면
4126,926,4,서울언주로우편취급국
4126,926,4,서울학동초등학교
4126,926,5,선정릉역 방면
4126,926,5,경복아파트사거리
4126,926,6,역삼역 방면
4126,926,6,강남차병원
4126,926,7,역삼역 방면
4126,926,7,국기원
4126,926,7,한국콘텐츠진흥원서울사무소
4126,926,7,주한터키이스탄불문화원
4126,926,8,신논현역 방면
4126,926,8,은행나무공원
4127,927,1,학동초등학교
4127,927,1,한국토지주택공사(서울지역본부)
4127,927,2,삼성2파출소
4127,927,2,삼릉초등학교
4127,927,2,삼성2동주민센터(문화센터)
4127,927,2,강남도서관
4127,927,2,한국과학창의재단
4127,927,2,강남서초교육지원청
4127,927,2,언주중학교
4127,927,2,서울벤처대학원대학교
4127,927,3,라마다호텔
4127,927,3,강남구치매안심센터
4127,927,3,삼성동우체국
4127,927,3,선릉과 정릉
4127,927,3,한국문화재재단
4127,927,4,강남시니어플라자
4127,927,4,라움아트센터
4127,927,4,청음회관
4127,927,4,역삼지구대
4127,927,4,강남구선거관리위원회
4128,928,1,강남서초교육지원청
4128,928,1,삼성2문화센터
4128,928,1,서울삼릉초등학교
4128,928,1,언주중학교
4128,928,1,삼성2동주민센터
4128,928,1,강남도서관
4128,928,2,강남구청
4128,928,2,강남구보훈회관
4128,928,2,서울AID우편취급국
4128,928,3,경기고등학교
4128,928,3,강남노인종합복지관
4128,928,3,강남구도시관리공단
4128,928,4,봉은사
4128,928,4,봉은공원
4128,928,4,서울정애학교
4128,928,5,한국도심공항
4128,928,5,서울무역센터우체국
4128,928,5,한국무역보험공사 강남지사
4128,928,5,코엑스
4128,928,6,포스코사거리방면
4128,928,6,삼성2동우편취급국
4128,928,7,서울 선릉/정릉
4128,928,7,삼성2동우편취급국
4129,929,1,서울정애학교
4129,929,1,봉은공원
4129,929,1,봉은사
4129,929,2,경기고등학교
4129,929,2,봉은사
4129,929,3,봉은중학교
4129,929,3,삼성1파출소
4129,929,3,서울봉은초등학교
4129,929,4,한국문학번역원
4129,929,4,잠실종합운동장 방면
4129,929,4,봉은교 방면
4129,929,5,서울의료원 강남분원
4129,929,5,강남소방서
4129,929,5,한국국토정보공사 강남서초지사
4129,929,5,강남경찰서
4129,929,5,삼성1문화센터
4129,929,5,삼성1동우편취급국
4129,929,5,삼성1동주민센터
4129,929,6,삼성역 방면
4129,929,7,한국도심공항
4129,929,7,한국무역보험공사 강남지사
4129,929,7,서울무역센터우체국
4129,929,7,코엑스
4130,930,9,백제고분로
4130,930,9,잠실새내역 방면
4130,930,9,종합운동장사거리
4130,930,9,아시아공원주차장
4131,931,1,잠실근린공원
4131,931,1,잠실본동주민센터
4131,931,1,잠실학원사거리
4131,931,1,서울잠전초등학교
4131,931,1,새마을전통시장
4131,931,1,잠실치안센터
4131,931,1,서울버들초등학교
4131,931,1,매미근린공원
4131,931,1,영동일고등학교
4131,931,2,서울삼전서호우편취급국
4131,931,2,서울송전초등학교
4131,931,2,산림조합중앙회
4131,931,2,개나리공원
4131,931,2,잠실3동자치회관2관
4131,931,2,잠실119안전센터
4131,931,2,소나무언덕2호작은도서관
4131,931,2,짐바브웨명예영사관
4131,931,2,삼밭나루어린이공원
4131,931,3,삼전지구대
4131,931,3,송파구민회관
4131,931,3,삼전동주민센터
4131,931,3,삼전근린공원
4131,931,3,서울삼전초등학교
4131,931,3,송파구의회
4131,931,4,잠실유수지
4131,931,4,강남기동대
4131,931,4,진달래어린이공원
4131,931,4,탄천
4131,931,4,탄천1교
4132,932,1,서울시각장애인복지관
4132,932,1,서울송전초등학교
4132,932,1,짐바브웨명예영사관
4132,932,1,서울삼전서호우편취급국
